title_link,date,author_link,author,title,abstract,school
https://pureportal.coventry.ac.uk/en/publications/step-up-converter-for-electromagnetic-vibrational-energy-scavenge,Apr 2007,https://pureportal.coventry.ac.uk/en/persons/chitta-saha,Chitta Saha,Step-up converter for electromagnetic vibrational energy scavenger,"This paper introduces a voltage multiplier (VM) circuit,which can step up a minimum voltage of 150 mV (peak).,The operation and characteristics of this converter circuit,are described. The voltage multiplier circuit is also tested,with micro and macro scale electromagnetic vibrational,generators and the effect of the VM on the optimum load,conditions of the electromagnetic generator is presented.,The measured results show that 85% efficiency can be,achieved from this VM circuit at a power level of 18 μW","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/ready-configuration-of-machines-into-an-existing-manufacturing-sy-2,2007,https://pureportal.coventry.ac.uk/en/persons/james-brusey,James Brusey,Ready configuration of machines into an existing manufacturing system,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/spin-and-chiral-stiffness-of-the-xy-spin-glass-in-two-dimensions-2,23 Mar 2007,https://pureportal.coventry.ac.uk/en/persons/martin-weigel,Martin Weigel,Spin and chiral stiffness of the XY spin glass in two dimensions,"We analyse the zero-temperature behaviour of the XY Edwards–Anderson spin glass model on a square lattice. A newly developed algorithm combining exact ground-state computations for Ising variables embedded into the planar spins with a specially tailored evolutionary method, resulting in the genetic embedded matching (GEM) approach, allows for the computation of numerically exact ground states for relatively large systems. This enables a thorough reinvestigation of the long-standing questions of (i) extensive degeneracy of the ground state and (ii) a possible decoupling of spin and chiral degrees of freedom in such systems. The new algorithm together with appropriate choices for the considered sets of boundary conditions and finite-size scaling techniques allows for a consistent determination of the spin and chiral stiffness scaling exponents.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/modelling-circumcision-and-condom-use-as-hivaids-preventive-contr,11 Feb 2007,,"Z. Mukandavire, K. Bowa, W. Garira",Modelling circumcision and condom use as HIV/AIDS preventive control strategies,"We present a sex-structured model for heterosexual transmission of HIV/AIDS with explicit incubation period for modelling the effect of male circumcision as a preventive strategy for HIV/AIDS. The model is formulated using integro-differential equations, which are shown to be equivalent to delay differential equations with delay due to incubation period. The threshold and equilibria for the model are determined and stabilities are examined. We extend the model to incorporate the effects of condom use as another preventive strategy for controlling HIV/AIDS. Basic reproductive numbers for these models are computed and compared to assess the effectiveness of male circumcision and condom use in a community. The models are numerically analysed to assess the effects of the two preventive strategies on the transmission dynamics of HIV/AIDS. We conclude from the study that in the continuing absence of a preventive vaccine or cure for HIV/AIDS, male circumcision is a potential effective preventive strategy of HIV/AIDS to help communities slow the development of the HIV/AIDS epidemic and that it is even more effective if implemented jointly with condom use. The study provides insights into the possible community benefits that male circumcision and condom use as preventive strategies provide in slowing or curtailing the HIV/AIDS epidemic. © 2007 Elsevier Ltd. All rights reserved.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/genetic-embedded-matching-approach-to-ground-states-in-continuous-2,20 Dec 2007,https://pureportal.coventry.ac.uk/en/persons/martin-weigel,Martin Weigel,Genetic embedded matching approach to ground states in continuous-spin systems,"Due to an extremely rugged structure of the free energy landscape, the determination of spin-glass ground states is among the hardest known optimization problems, found to be NP hard in the most general case. Owing to the specific structure of local (free) energy minima, general-purpose optimization strategies perform relatively poorly on these problems, and a number of specially tailored optimization techniques have been developed in particular for the Ising spin glass and similar discrete systems. Here, an efficient optimization heuristic for the much less discussed case of continuous spins is introduced, based on the combination of an embedding of Ising spins into the continuous rotators and an appropriate variant of a genetic algorithm. Statistical techniques for insuring high reliability in finding (numerically) exact ground states are discussed, and the method is benchmarked against the simulated annealing approach.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/first-order-transition-features-of-the-3d-bimodal-random-field-is-2,28 Mar 2008,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,Nikolaos G. Fytas,First-order transition features of the 3D bimodal random-field Ising model,"Two numerical strategies based on the Wang–Landau and Lee entropic sampling schemes are implemented to investigate the first-order transition features of the 3D bimodal (± h) random-field Ising model at the strong disorder regime. We consider simple cubic lattices with linear sizes in the range L = 4–32 and simulate the system for two values of the disorder strength: h = 2 and 2.25. The nature of the transition is elucidated by applying the Lee–Kosterlitz free-energy barrier method. Our results indicate that, despite the strong first-order-like characteristics, the transition remains continuous, in disagreement with the early mean-field theory prediction of a tricritical point at high values of the random field.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/in-a-spin-technology-transfer,2008,https://pureportal.coventry.ac.uk/en/persons/matthew-hocking,Matthew Hocking,In a spin - technology transfer,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/integrating-a-new-machine-into-an-existing-manufacturing-system-b-2,2007,https://pureportal.coventry.ac.uk/en/persons/james-brusey,James Brusey,Integrating a new machine into an existing manufacturing system by using holonic approach,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/frustration-effects-in-antiferromagnets-on-planar-random-graphs-2,3 Aug 2007,https://pureportal.coventry.ac.uk/en/persons/martin-weigel,Martin Weigel,Frustration effects in antiferromagnets on planar random graphs,"We consider the effect of geometric frustration induced by the random distribution of loop lengths in the “fat” graphs of the dynamical triangulations model on coupled antiferromagnets. While the influence of such connectivity disorder is rather mild for ferromagnets in that an ordered phase persists and only the properties of the phase transition are substantially changed in some cases, any finite-temperature transition is wiped out due to frustration for some of the antiferromagnetic models. A wealth of different phenomena is observed: While for the annealed average of quantum gravity some graphs can adapt dynamically to allow the emergence of a Néel ordered phase, this is not possible for the quenched average, where a zero-temperature spin-glass phase appears instead. We relate the latter to the behavior of conventional spin-glass models coupled to random graphs.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/fu%C3%9Fballfieber-beim-wissenschaftssommer-2,2008,https://pureportal.coventry.ac.uk/en/persons/martin-weigel,Martin Weigel,Fußballfieber beim Wissenschaftssommer,Als einer derAussteller beim Jahrmarkt der Wissenschaften auf dem Leipziger Augustusplatz versuchte unsereArbeitsgruppe im Rahmen des Wissenschaftssommers vom 28. Juni bis zum 4. Juli die Grundprinzipien der Statistik und ihre Bedeutung im Alltag anhand von Fußballergebnissen den vorwiegend jungen Besuchern näher zu bringen.,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/entanglement-evolution-after-connecting-finite-to-infinite-quantu-2,2008,https://pureportal.coventry.ac.uk/en/persons/thierry-platini,Thierry Platini,Entanglement evolution after connecting finite to infinite quantum chains,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/defining-adaptation-in-a-generic-multi-layer-model-cam-the-grappl-2,2008,,"Maurice Hendrix, P. De Bra, M. Pechenizkiy, D. Smits, A. Cristea",Defining adaptation in a generic multi layer model: CAM: the GRAPPLE Conceptual Adaptation Model,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/consumer-centric-qos-aware-selection-of-web-services-2,Mar 2008,,"W-L Lin, C-C. Lo, Kuo-Ming Chao, M. Younas",Consumer-centric QoS-aware selection of web services,"There exist many web services which exhibit similar functional characteristics. It is imperative to provide service consumers with facilities for selecting required web services according to their non-functional characteristics or quality of service (QoS). However, the selection process is greatly complicated by the distinct views of service providers and consumers on the services QoS. For instance, they may have distinct views of the service reliability—wherein a consumer considers that a service is reliable if its success rate is higher than 99%, while a provider may consider its service as reliable if its success rate is higher than 90%. The aim of this paper is to resolve such conflicts and to ensure consensus on the QoS characteristics in the selection of web services. It proposes a QoS Consensus Moderation Approach (QCMA) in order to perform QoS consensus and to alleviate the differences on QoS characteristics in the selection of web services. The proposed approach is implemented as a prototype tool and is tested on a case study of a hotel booking web service. Experimental results show that the proposed approach greatly improves the service selection process in a dynamic and uncertain environment of web services.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/false-positive-response-2,Dec 2008,https://pureportal.coventry.ac.uk/en/persons/siraj-shaikh,Siraj A. Shaikh,False positive response,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/electromagnetic-generator-for-harvesting-energy-from-human-motion-2,Mar 2008,https://pureportal.coventry.ac.uk/en/persons/chitta-saha,Chitta Saha,Electromagnetic generator for harvesting energy from human motion,This paper presents an electromagnetic based generator which is suitable for supplying generating power from human body motion and has application in providing energy for body worn sensors or electronics devices. A prototype generator has been built and tested both by a shaker at resonance condition and also by human body motion during walking and slow running. The experimental results will show that the prototype could generate 300 μW to 2.5 mW power from human body motion. The measured results are analyzed and compared with the theoretical model.,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/extending-the-edit-distance-using-frequencies-of-common-character,7 Oct 2008,https://pureportal.coventry.ac.uk/en/persons/marwan-fuad,Muhammad Marwan Muhammad Fuad,Extending the edit distance using frequencies of common characters,"Similarity search of time series has attracted many researchers recently. In this scope, reducing the dimensionality of data is required to scale up the similarity search. Symbolic representation is a promising technique of dimensionality reduction, since it allows researchers to benefit from the richness of algorithms used for textual databases. To improve the effectiveness of similarity search we propose in this paper an extension to the edit distance that we call the extended edit distance. This new distance is applied to symbolic sequential data objects, and we test it on time series data bases in classification task experiments. We also prove that our distance is a metric.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/emerging-networked-sensing-and-actuation-technologies-end-to-end--2,2008,"https://pureportal.coventry.ac.uk/en/persons/elena-gaura,https://pureportal.coventry.ac.uk/en/persons/james-brusey","Elena Gaura,James Brusey",Emerging networked sensing and actuation technologies: end-to-end wireless systems design for mission critical applications,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/first-order-transition-features-of-the-triangular-ising-model-wit-2,27 Apr 2007,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,Nikolaos G. Fytas,First-order transition features of the triangular Ising model with nearest- and next-nearest-neighbor antiferromagnetic interactions,"We implement a new and accurate numerical entropic scheme to investigate the first-order transition features of the triangular Ising model with nearest-neighbor (Jnn) and next-nearest-neighbor (Jnnn) antiferromagnetic interactions in ratio R=Jnn/Jnnn=1. Important aspects of the existing theories of first-order transitions are briefly reviewed, tested on this model, and compared with previous work on the Potts model. Using lattices with linear sizes L=30,40,…,100,120,140,160,200,240,360 and 480 we estimate the thermal characteristics of the present weak first-order transition. Our results improve the original estimates of Rastelli et al. and verify all the generally accepted predictions of the finite-size scaling theory of first-order transitions, including transition point shifts, thermal, and magnetic anomalies. However, two of our findings are not compatible with current phenomenological expectations. The behavior of transition points, derived from the number-of-phases parameter, is not in accordance with the theoretically conjectured exponentially small shift behavior and the well-known double Gaussian approximation does not correctly describe higher correction terms of the energy cumulants. It is argued that this discrepancy has its origin in the commonly neglected contributions from domain wall corrections.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/characterising-intrusion-detection-sensors-2,2008,https://pureportal.coventry.ac.uk/en/persons/siraj-shaikh,Siraj A. Shaikh,Characterising intrusion detection sensors,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-type-2-fuzzy-based-system-for-handling-the-uncertainties-in-gro-2,2008,,"Faiyaz Doctor, H. Hagras, D. Roberts, V. Callaghan",A type-2 fuzzy based system for handling the uncertainties in group decisions for ranking job applicants within Human Resources systems,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/conceptions-of-teaching-and-learning-using-virtual-learning-envir-2,2008,https://pureportal.coventry.ac.uk/en/persons/petros-lameras,Petros Lameras,Conceptions of teaching and learning using virtual learning environments: preliminary findings from a phenomenographic inquiry,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/an-intelligent-agent-based-approach-for-energy-management-in-comm-2,Jun 2008,,"H. Hagras, I. Packharn, Y. Vanderstockt, N. McNulty, A. Vadher, Faiyaz Doctor",An intelligent agent based approach for energy management in commercial buildings,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/characterising-intrusion-detection-sensors-part-2-2,2008,https://pureportal.coventry.ac.uk/en/persons/siraj-shaikh,Siraj A. Shaikh,"Characterising intrusion detection sensors, part 2",,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/augmented-reality-environmental-monitoring-using-wireless-sensor--2,2008,https://pureportal.coventry.ac.uk/en/persons/daniel-goldsmith,D. Goldsmith,Augmented reality environmental monitoring using wireless sensor networks,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-spiral-model-for-adding-automatic-adaptive-authoring-to-adaptiv-2,2008,,"Maurice Hendrix, A. Cristea","A spiral model for adding automatic, adaptive authoring to adaptive hypermedia",,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/an-application-of-neural-networks-in-automatic-target-recognition,2008,https://pureportal.coventry.ac.uk/en/persons/christo-panchev,Christo Panchev,An Application of Neural Networks in Automatic Target Recognition at Sea,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/cross-correlations-in-scaling-analyses-of-phase-transitions-4,2009,https://pureportal.coventry.ac.uk/en/persons/martin-weigel,Martin Weigel,Cross correlations in scaling analyses of phase transitions,"Thermal or finite-size scaling analyses of importance sampling Monte Carlo computer simulations in the vicinity of phase transition points often combine different estimates for the same quantity, such as a critical exponent, with the intent to reduce statistical fluctuations. We point out that the origin of such estimates in the same time series often results in pronounced cross correlations which are usually ignored even in high-precision studies, generically leading to significant underestimation of statistical fluctuations. We suggest to use a simple extension of the conventional analysis taking correlation effects into account, which leads to improved estimators with often substantially reduced statistical fluctuations at almost no extra cost in terms of computation time.

","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/depth-dependent-critical-behavior-in-v2h,29 May 2009,https://pureportal.coventry.ac.uk/en/persons/charo-del-genio,Charo del Genio,Depth-dependent critical behavior in V2H,"Using X-ray diffuse scattering, we investigate the critical behavior of an order-disorder phase transition in a defective ""skin-layer"" of V2H. In the skin-layer, there exist walls of dislocation lines oriented normal to the surface. The density of dislocation lines within a wall decreases continuously with depth. We find that, because of this inhomogeneous distribution of defects, the transition effectively occurs at a depth-dependent local critical temperature. A depth-dependent scaling law is proposed to describe the corresponding critical ordering behavior.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/bounding-queuing-delay-in-a-router-based-on-superposition-of-n-mm,11 Sep 2009,,"L. B. Lim, L. Guan, A. Grigg, I. W. Phillips, X. G. Wang, I. U. Awan",Bounding queuing delay in a router based on superposition of N MMBP arrival process,"This paper presents a comprehensive analytical approach to maintain queuing delay in a router at a required level through closed-loop feedback control under aggregated traffic flows from various traffic classes. The approach is able to bound average queuing delay but still achieve a high system utilization by regulating traffic arrival rate implicitly through a movable queuing threshold. The queuing threshold is adjusted dynamically through feedback of average queuing delay measurement. Consequently, packets are dropped dynamically with respect to the changes of queuing threshold and the packets loss event served as an implicit congestion indicator. Three major contributions are given in this paper: (1) a discrete time queuing model is developed to derive the mapping table of average queuing delay and queuing threshold; (2) a traffic model that models LRD aggregated Internet traffic through superposing of N MMBP-2 arrival processes; (3) a closed-loop feedback control to control queuing delay at its target level based on expected system utilization. Matlab is used to perform queuing analysis and simulation. Statistical evaluation is performed to show the efficiency and accuracy of the analytical and simulation results.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-non-sequential-representation-of-sequential-data-for-churn-pred-2,2009,,"Mark Eastwood, B. Gabrys",A non-sequential representation of sequential data for churn prediction,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/criticality-in-the-randomness-induced-second-order-phase-transiti-2,22 Aug 2009,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,Nikolaos G. Fytas,Criticality in the randomness-induced second-order phase transition of the triangular Ising antiferromagnet with nearest- and next-nearest-neighbor interactions,"Using a Wang–Landau entropic sampling scheme, we investigate the effects of quenched bond randomness on a particular case of a triangular Ising model with nearest- (Jnn) and next-nearest-neighbor (Jnnn) antiferromagnetic interactions. We consider the case R=Jnnn/Jnn=1, for which the pure model is known to have a columnar ground state where rows of nearest-neighbor spins up and down alternate and undergo a weak first-order phase transition from the ordered to the paramagnetic state. With the introduction of quenched bond randomness we observe the effects signaling the expected conversion of the first-order phase transition to a second-order phase transition and using the Lee–Kosterlitz method, we quantitatively verify this conversion. The emerging, under random bonds, continuous transition shows a strongly saturating specific heat behavior, corresponding to a negative exponent α, and belongs to a new distinctive universality class with ν=1.135(11), γ/ν=1.744(9), and β/ν=0.124(8). Thus, our results for the critical exponents support an extensive but weak universality and the emerged continuous transition has the same magnetic critical exponent (but a different thermal critical exponent) as a wide variety of two-dimensional (2d) systems without and with quenched disorder.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/assessing-the-effects-of-homosexuals-and-bisexuals-on-the-intrins,23 Jan 2009,,"Zindoga Mukandavire, Christinah Chiyaka, Gesham Magombedze, Godfrey Musuka, Noble J. Malunguza",Assessing the effects of homosexuals and bisexuals on the intrinsic dynamics of HIV/AIDS in heterosexual settings,"A deterministic compartmental sex-structured HIV/AIDS model for assessing the effects of homosexuals and bisexuals on the intrinsic dynamics of the disease in heterosexual settings in which homosexuality and bisexuality issues have remained taboo is presented. The epidemic threshold and equilibria for the model are determined and stabilities are investigated. Comprehensive qualitative analysis of the model including invariance of solutions and permanence are carried out. The epidemic threshold known as the basic reproductive number suggests that heterosexuality, homosexuality, and bisexuality influence the growth of the epidemic in HIV/AIDS affected populations and the partial reproductive number (homosexuality induced or heterosexuality and bisexuality induced) with the larger value influences the overall dynamics of the epidemic in a setting. Numerical simulations of the model show that as long as one of the partial reproductive numbers is greater than unity, the disease will exist in the population. We conclude from the study that homosexuality and bisexuality enlarge the epidemic in a heterosexual setting. The theoretical study highlights the need to carry out substantial research to map homosexuals and bisexuals as it has remained unclear as to what extent this group has contributed to the epidemic in heterosexual settings especially in southern Africa, which has remained the epidemiological locus of the epidemic. ","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-novel-routing-algorithm-based-on-ant-colony-system-for-wireless,2009,,"Xin Guan, L. Guan, X. G. Wang, Tomoaki Ohtsuki",A novel routing algorithm based on ant colony system for wireless sensor networks,"In this paper, we introduce a novel routing algorithmwhich is based on Ant Colony System. The objective of this novel algorithm is to solve the problem of energy and congestion control on wireless sensor network routing process. This novel algorithm is able to achieve better load balance and prolong the network lifetime. In this novel algorithm we combine the pheromone released by multi-ant colonies and residual energy as the algorithm control factor. Furthermore, we also introduce the competition mechanism among multiant colonies to avoid the simplex convergence in our algorithm. In this way, the novel algorithm controls the network traffic congestion effectively and balances the energy consumption for sensor networks. Simulation results in this paper demonstrate that this novel algorithm has better performance on load balance comparing with fundamental ant colony algorithm.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-neuro-fuzzy-based-agent-for-group-decision-support-in-applicant-2,2009,,"Faiyaz Doctor, H. Hagras, D. Roberts, V. Callaghan",A neuro-fuzzy based agent for group decision support in applicant ranking within human resources systems,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/adaptation-languages-for-learning-the-cam-meta-model-2,2009,,"Maurice Hendrix, A.I. Cristea, C. Stewart",Adaptation languages for learning: the CAM meta-model,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-low-frequency-electromagnetic-probe-for-detection-of-corrosion-,2009,https://pureportal.coventry.ac.uk/en/persons/matthew-hocking,Matthew Hocking,A low-frequency electromagnetic probe for detection of corrosion in steel reinforced concrete.,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/wireless-sensor-networks-deployments-and-design-frameworks-2,2010,"https://pureportal.coventry.ac.uk/en/persons/elena-gaura,https://pureportal.coventry.ac.uk/en/persons/james-brusey","Elena Gaura,James Brusey",Wireless Sensor Networks: Deployments and Design Frameworks,"Wireless Sensor Networks: Deployments and Design Frameworks takes a practical, experience driven view of wireless embedded networked sensing systems, providing a comprehensive discussion of design and deployment problems and guidance for future development. The book: -Reviews the state of the art with respect to practical WSNs and their adoption -Presents seven notable real-life WSN design/deployment case studies -Provides informed, systematic support towards new application design and implementation -Synthesizes strategies for design and deployment suitable for both academia and industry -Highlights key issues and trade-offs in the WSN design space Wireless Sensor Networks: Deployments and Design Frameworks will help the practitioner approach the design of WSN-oriented application systems from an informed standpoint. To be successful in development and deployment of WSNs, it is important to build upon the past achievements and experiences of others, and to follow examples of good design; this book enables both. © Springer Science+Business Media, LLC 2010. All rights reserved.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/wanglandau-study-of-the-2d-random-bond-blumecapel-model-2,12 Feb 2010,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,Nikolaos G. Fytas,Wang–Landau study of the 2d random-bond Blume–Capel model,"We study, via a two-stage Wang–Landau (WL) strategy, the random-bond version of the square lattice ferromagnetic Blume–Capel (BC) model, in both the first- and second-order phase transition regimes of the pure model. The second-order phase transition, emerging under random bonds from the second-order regime of the pure model, has the same values of critical exponents as the 2d Ising universality class, with the effect of the bond disorder on the specific heat being well described by double-logarithmic corrections. On the other hand, the second-order transition, emerging under bond randomness from the first-order regime of the pure model, has a distinctive universality class with v=1.30(6) and β/v=0.128(5). These results amount to a strong violation of universality principle of critical phenomena, since these two second-order transitions, with different sets of critical exponents, are between the same ferromagnetic and paramagnetic phases. Furthermore, the latter of these two sets of results supports an extensive but weak universality, since it has the same magnetic critical exponent (but a different thermal critical exponent) as a wide variety of 2d systems with and without quenched disorder.

","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/hikes-in-energy-landscapes,2010,https://pureportal.coventry.ac.uk/en/persons/martin-weigel,Martin Weigel,Wanderungen in Energielandschaften,"Ungeordnete Systeme von Biopolymeren über strukturelle Gläser bis hin zu Spingläsern faszinieren durch ihre vielfältigen Eigenschaften und ihr komplexes Verhalten. Um tiefere Einsichten zu gewinnen, halten Physiker in den zugrundeliegenden „Energielandschaften“ nach besonders interessanten Gipfeln und Tälern Ausschau, fast wie der Wanderer auf dem berühmten Gemälde von Caspar David Friedrich","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/wang-landau-study-of-the-triangular-blume-capel-ferromagnet-2,23 Dec 2010,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,Nikolaos G. Fytas,Wang-Landau study of the triangular Blume-Capel ferromagnet,"We report on numerical simulations of the two-dimensional Blume-Capel ferromagnet embedded in the triangular lattice. The model is studied in both its first- and second-order phase transition regime for several values of the crystal field via a sophisticated two-stage numerical strategy using the Wang-Landau algorithm. Using classical finite-size scaling techniques we estimate with high accuracy phase-transition temperatures, thermal, and magnetic critical exponents and we give an approximation of the phase diagram of the model.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/a-novel-wearable-instrumentation-system-for-bomb-disposal-suits-2,2009,"https://pureportal.coventry.ac.uk/en/persons/elena-gaura,https://pureportal.coventry.ac.uk/en/persons/james-brusey","Elena Gaura,James Brusey",A Novel Wearable Instrumentation System for Bomb Disposal Suits,"Bomb disposal suits contain a large amount of padding and armour to protect the wearer's vital organs in the case of explosion. The combination of the heavy (roughly 40kg) suit, physical exertion, and the environment in which these suits are worn can cause the wearer's temperature to rise to uncomfortable and potentially dangerous levels during missions. This paper reports on the development of a wearable wireless sensing system suitable for deployment in such manned bomb disposal missions. In its final form, the system will be capable of making in-network autonomous decisions related to the actuation of cooling within the suit, in order to increase the comfort of the wearer. In addition, it will allow an external observer to remotely monitor the health and comfort of the operative. Laboratory experiments with the instrumented suit show how skin temperature varies differently for different skin sites, motivating the need for multiple, distributed sensing. The need for timely application of in-suit cooling is also shown, as well as the importance of monitoring the overall health of the wearer of the suit. © 2009 Springer-Verlag Berlin Heidelberg.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/user-guide-of-ivy-workbench,Aug 2010,,Alexandros Konios (Photographer),User Guide of IVY Workbench,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/wireless-sensor-networks-evaluation-of-power-consumption-and-life,25 Nov 2011,,Moslem Amiri,Wireless sensor networks: Evaluation of power consumption and lifetime bounds,,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/the-agent-programming-language-meta-apl,2011,,"Trang Doan, Brian Logan, Natasha Alechina",The agent programming language meta-APL,"We describe a novel agent programming language, Meta-APL, and,give its operational semantics. Meta-APL allows both agent programs and their,associated deliberation strategy to be encoded in the same programming language. We define a notion of equivalence between programs written in different,agent programming languages based on the notion of weak bisimulation equivalence. We show how to simulate (up to this notion of equivalence) programs,written in other agent programming languages by programs of Meta-APL. This,involves translating both the agent program and the deliberation strategy under,which it is executed into Meta-APL.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/uncovering-the-secrets-of-the-2d-random-bond-blumecapel-model-2,1 Aug 2010,https://pureportal.coventry.ac.uk/en/persons/nikolaos-fytas,Nikolaos G. Fytas,Uncovering the secrets of the 2D random-bond Blume–Capel model,"The effects of bond randomness on the ground-state structure, phase diagram and critical behavior of the square lattice ferromagnetic Blume–Capel (BC) model are discussed. The calculation of ground states at strong disorder and large values of the crystal field is carried out by mapping the system onto a network and we search for a minimum cut by a maximum flow method. At finite temperatures the system is studied by an efficient two-stage Wang–Landau (WL) method for several values of the crystal field, including both the first- and second-order phase transition regimes of the pure model. We attempt to explain the enhancement of ferromagnetic order and we discuss the critical behavior of the random-bond model. Our results provide evidence for a strong violation of universality along the second-order phase transition line of the random-bond version.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/trophic-level-asynchrony-in-rates-of-phenological-change-for-mari-2,Dec 2010,,"Show 4 more,Show less,M. Smith, R.J. Smithers, I.J. Winfield, S. Wanless","Trophic level asynchrony in rates of phenological change for marine, freshwater and terrestrial environments",,"School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/towards-soccer-simulation-as-a-testbed-for-adaptive-systems-and-a,2010,,"Victor Sanchez-Anguix, Juan Angel Garcia-Pardo, Ana Garcia-Fornes, Vicente Julian",Towards soccer simulation as a testbed for adaptive systems and agreement technologies,"Agreement technologies and adaptive systems have arisen as promising mechanisms to design open dynamic multi-agent systems where there may be complex interactions and environmental conditions may frequently change. In this paper, we propose a development framework whose goal is to ease the deployment of adaptive techniques and agreement technologies in the soccer simulation domain. The framework provides a middleware that abstracts researchers from simulation details, thus they can focus on the particular study of their algorithms. Moreover, we analyze the soccer domain to identify how the types of adaptation and agreement technologies found in the literature are also present in the domain.","School of Computing, Electronics and Maths"
https://pureportal.coventry.ac.uk/en/publications/transforming-teaching-and-learning-changing-the-pedagogical-appro-2,2010,https://pureportal.coventry.ac.uk/en/persons/petros-lameras,Petros Lameras,Transforming teaching and learning: changing the pedagogical approach to using educational programming languages,,"School of Computing, Electronics and Maths"
